,date,text,sent
249,11/26/2023,This tv works as expected. The measurements are true to size which was important for me because I was trying to ensure it fit on the current tv console table I have. The tv is clear and the sound is clear. I have no complaints from this purchase. Easy pickup from Walmart as well.,1
250,12/11/2023,Great price and super fast shipping!    The tv was even more than I expected.  Not only did it hook up to my satellite but the built in WiFi connect to my network.  I was able to watch Amazon prime with ease.  Also Vizio seems to have their own streaming service which if you didn’t have another source at least you could watch tv.,1
251,9/15/2023,Everything about this tv is surprising in a good way. Sound and pic are way better than lg or samsung at the same level. Feel ripped off that I went with the big brands when this tv gives you exactly what u want without breaking your wallet.,1
252,5/6/2023,well I just hooked us up today as I purchased it. very light. easy to mount to the wall. picture is beautiful but as I said I just purchased this today. so far I am very happy with this TV. but I will really let you know if I have to add to this if there is a problem.,1
253,2/14/2023,Very lightweight. Crisp picture and affordable.,1
254,7/21/2021,Great picture and everything,1
255,7/11/2022,I love it. Wander over Yonder is brand new again. The picture is amazing.,1
256,7/7/2022,I love everything about this TV,1
257,8/24/2021,My first smart TV. Still learning all it can do. Enjoying very much,1
258,9/28/2022,Truly a great purchase awesome smart tv,1
259,1/2/2022,Works great and is very clear from various angles.,1
260,1/17/2024,ordered tv on Saturday and was picking it up that afternoon.  it was easy to set up picture quality is great. this is m y first Vizio will buy another soon,1
261,1/8/2024,Make sure that you check the width of the TV stand!  We had to use two small bookshelves to set it up in the bedroom...temporary set-up during recovery. Works great! I like the Vizio brand.,1
262,1/19/2024,TV is great. Color is awesome. Sound could be better. Package was a bit damaged with shipping. Nothing was broke but next time will do in store pick up.,1
263,1/4/2024,"We've bought Vizio TVs for years and for good reason.  This is a ""smart"" TV with great features and easily accessible streaming features and a clear, beautiful picture on every channel.",1
264,1/1/2024,"I love everything about VIZIO! I had one many years ago and when that went out, I bought a Walmart brand TV. That went out and I bought another Vizio. It is an amazing TV.",1
265,1/10/2024,"TV has a great picture and sound quality is great.  Set up and smart features make it a snap to start watching right away.
Remote functions are very easy to use.",1
266,1/10/2024,"Great color and sound.  Easy to setup, but took a little longer than expected, with all the updating it had to do.  Paired with my Fire stick remote so it was integrated to the Vizio remote.  Pleasantly surprised about that.",1
267,1/2/2024,I would recommend this tv. Color is amazing and sound quality is great. Not to mention the free channels and movies that is provided with out singing up for a subscription.,1
268,1/7/2024,you can Bluetooth in your own headphones.  I seen this in the description and it was an answer to a problem we have i. our household.  loud TV gone!!!! Thank you Vizio!!!,1
269,1/19/2024,I bought this TV for my daughter. It was a birthday present for her and her boyfriend for both of their birthdays and they just love it. I love it great price big TV screen just what they needed Thank you Walmart once again.,1
270,1/13/2024,Vizio is such a good name brand.  have used them for over 15 plus years.  glad you sell them as have the last three from my Tarpon Springs walmart.very dependable.,1
271,1/4/2024,I love the Vizio brand. Smart tv is great the size is great. It's in my living room ! I also love the fact you can talk to the remote and it does what you tell it to,1
272,7/25/2023,Very good quality television.  Easy set up.  Only caveat is it wants to go to smart tv choices rather than straight to cable that I want.  Picture quality is very good and price was excellent.,1
273,1/12/2024,Has everything you want it to have. Speakers are decent would recommend a sound bar system for sure but for the price it's a 5 star for me holds up well.,1
274,1/10/2024,This television is a great investment for me and my Family! It's exactly what I wanted and needed! I'm very happy with it! It's Beautiful ! We love it!,1
275,12/29/2023,"Pro's:  Great color management, timely software update, quality of product!
 I maybe biased, since i inherited a very good Vizio lcd 40"" ,just died!

Cons : None yet!",1
276,1/3/2024,"Television is excellent...especially for the price.  But the delivery was horrible.  No damage, but they placed my big screen TV outside of the gates in the bright day.  Only by the Grace of God it did not get stolen",1
277,1/4/2024,Tv is great!  Clear viewing and the perks on the tv are great as well. Perfect size for me. Price is reasonable as well. I have had Vizio Tvs for awhile and I like them. Vizio Tvs are great.,1
278,1/19/2024,"At first, I had trouble setting up the TV, but now that I got it working, I am so in love with my TV.  It is so clear as if I'm at the movies. I'm so happy with my choice.",1
279,12/24/2023,Mine was busted when I plugged it in took back no hassle at all. I don't take things back normally because of the hassle s and make me feel like a criminal very well done,1
280,8/26/2023,"The tv is working great but being age 70, I am struggling with the operation. The boice remote does have numbers for charging the channels.  I have to live with that issue.",1
281,12/25/2023,Read a ton of reviews on other brands. We have had this brand for years and has been great. Went from a 32inch to 50inch and will never go back to a smaller TV.,1
282,12/23/2023,I bought this on sale and it is fantastic! The picture and sound are amazing! It's also nice not to have the Netflix set up showing by my TV. I have always bought Visio TV's and this one did not disappoint!,1
283,1/13/2024,Great TV for the price. Bought it for my mother to upgrade her 20 yr old set.  Easy to operate. She's in her 80 s and figured it out very quickly. Great picture.,1
284,1/6/2024,"This TV right out of the box set up, connected to cable and was ready to go. Beautiful picture, clear and the size was perfect. Would recommend for the price anytime!",1
285,1/13/2024,"This is a great TV it if the box! For a value TV the speakers are wonderful and not tin sounding. You do not need a sound bar if you don't want it. 
The picture is brilliant and works perfect for gaming.",1
286,12/23/2023,"I’ve had it since August 2023 now since I moved to my new house and it’s December, about to be janruary 2024 and the tv has Been great so far. No complaints at all highly recommend",1
287,7/3/2023,"Great TV for the price! 
The only drawback is the remote not having channel numbers, or stop, pause, rewind, and forward. What it does have is voice control, so if you can master that, you're set!",1
288,5/12/2021,"Wow! We love this big Vizio TV! This tv replaced a 32"" old model that was impossible to play and enjoy video games on. This TV has a beautiful clear picture and great sound. It's perfect for gaming. Vizio makes great product lines and this M Class tv is the perfect choice of value and quality. We would heartily recommend this model!",1
289,8/20/2023,"The 70"" Vizio V705-J03 is an excellent tv so far.  The delivery was smooth - no issues with cracked screens or missing remotes.  The initial hook-up was easy and connecting everything was simple.  Initializing the app with my credentials and passwords is time-consuming but par for the course.  The functionality and overall picture is absolutely gorgeous.  60 frames per second is ample for streaming Netflix, HBO and YouTube TV.  I did purchase a 36"" Vizio soundbar to compliment the theater-like experience.  My only gripe has been an odd smell from the TV that has been there since the intial plug-in.  3 weeks later and the smell has diffused; and a myriad of people have experienced this anomalous smell.  Apparently, it is just part of the ele...",1
290,8/4/2023,"LOVE this TV.  I was a little worried with the negative reviews, but I'm so glad that I purchased this TV.  It's huge (I upgraded from a 60 inch) and the colors are crisp and the detail jumps off the screen.  I'm seeing movies in a different way with the 4K UHD.  Great value and the delivery went pretty smoothly.  Would 100% buy another one, if needed.  I've loved Vizio products for a while and am happy with this product.",1
291,8/21/2023,"Great TV!! Purchased this for my mother after being the test dummy for the 60 inch version! She loves it a lot and has since gotten rid of some monthly subscriptions. The TV had shows on demand, like Maury, news channels, cheaters, even children’s shows!",1
292,10/8/2023,"Vizio 55"" TV. Great television for the money and brand name. Set up super easy. My Cox Contour remote is automatically set up with it. You can use just one remote, which I love, The cox contour remote. Picture is great, I don't like vivid, but you can choose between 4 pictures of color. the rest was just easy, downloading on it's own.  I love it. 
The remote it comes with is very much like an amazon stick. But I don't use them. One remote is important to me.",1
293,10/7/2023,"I like having it connected to both DIRECT TV  and also the internet ...I really  like all buttons on remote for NETFLIX..CRACKLEE..PLUTO..WATVH FREE...SPEAKER BUTTON TO ASK QUESTIONS..
IT'S GREAT TO USE THE CHROMECAST TO PUT STUFF ON TV SCREEN FROM MY PHONE ETC
.I'M REALLY ENJOYING THIS TV,!!",1
294,10/14/2023,"awesome tv. when compared to my same year, make LG tv of similiar spec, but twice the price, it is really in its own class. it pairs amazingly with the vizio sound bar and sub. sound is crystal clear and the bass is better than i got out of the LG. Remote is perfect size and the features are great.",1
295,10/11/2023,"I say typical because, even thou I read negative reviews, this TV, like every Vizio I have purchased in the last 20 years, have been packed well, arrived in excellent shape, has assembled easily, and put into my “ system” in minutes!!!
This review could get more detailed but I have TV to watch!!
Enjoy this one as much as I!

This TV's pic is amazing! The color is exactly why I wanted to upgrade to 4x!!",1
296,7/11/2023,"It's amazing how fast the electronics world changes.  I've owned several Vizio products over the last 10 years, along with Samsung and others.  Every time a purchase a new TV, I can't believe how sharp the picture is compared to a TV I purchased 2 years ago.  It's kind of like cars, what is cutting edge and only on highline models, will be on every car within 10 years.  The electronic industry is doing it in 2 or 3 years.",1
297,8/16/2023,"Is as described. The only thing I didn't like was the delivery was weird. I was expected to figure out how to get the tv from the curb at the front of my apartment to my apartment door on my own and actually told that's my problem. When I got there to meet the guy he ended up dollying it because it was just me and my 2 small kids, but the fact that I was told it was my problem and expected to drag a 70in tv all the way from the front of my apartments to my door is ridiculous. He should have dollied it to my door in the first place. It was almost a return if he hadn't.",1
298,9/29/2023,I'm greatly appreciative about the selection. I choose this particular flat screen for the clarity and visual settings. Super simple setup with programming my particular entertainment selection. Very satisfied with the retail pricing of this particular model. So once again I'm super satisfied with the brand of electronics.,1
299,7/31/2023,"I wanted Zizio because of their participation with Dolby for HDR. I am by no means ""tech savvy"", but this feature, to me, was important, and I was vastly rewarded! This TV was purchased to replace a 15-yo TV, for my bedroom, which I knew would be used mostly for noise to sleep to. I have since moved it to my livingroom, because it's by far the best TV I've ever owned. Vizio is one to watch! They know what their consumers want!",1
300,7/17/2023,"perfect simple tv. you are able to customize the apps where you want them. there are short cuts for certain apps on the remote itself which is nice. those cannot be changed. it doesn't take forever to turn on. some smart TVs do. for the price, you cant beat it.",1
301,7/31/2023,"This  TV is a great value. The picture is clear and sharp. I found the remote to be very easy to use. Other reviewers commented negatively about using the remote. It was not an issue.  

Many apps are already loaded and ready for you to sign in. Hulu, Netflix, Amazon Prime video, YouTube, etc. There are also many other viewing selections.",1
302,10/22/2023,This TV arrived the next day after ordering! Fantastic customer service by Walmart. Set it up yesterday and it looks great. Had a little trouble creating the Vizio account but finally completed that and the setup was easy. So far very happy with this purchase.,1
303,6/26/2023,"this is the second Vizio TV I've purchased in the past 6 months, a 70"" for my living room and just recently a 50"" for my bedroom. Very pleased so far. picture and sound are very good, I've got a Vizio sound bar for both that makes it even better. simple to set up and use, only thing I wish it had was voice command like my old Roku TV had.",1
304,8/3/2023,"Easy set up. Crystal clear. I've owned Sonys, Samsungs, and LGs. After many moves from state to state and overseas, tv's breaking here and there, there was no point in spending thousands again and again. Vizio is by far the easiest to set up with a clarity and price point. Only down fall is the tv sound. A matching sound lane is an absolute must!",1
305,10/18/2023,This is my 2nd Vizio. My first one I had for around 12-15 years it still worked but the screen was losing its color. So I decided to replace it with this one. The price fit my budget.  The new technology and lighter weight is fantastic. The visuals are so crisp and vivid. The colors are bright and clear. I hope to have this tv for many years.,1
306,7/14/2023,"This is a pretty good TV with great sound!  I'm not incredibly picky with my A/V.  All I can tell you is that it has a great picture, user friendly, easy to set up, pretty light for its size, and has much better sound than our 55"" Roku TV. We've only had this TV for a week now, so I'll update this review if things go south.  For $400, I can't complain, so far.",1
307,9/24/2023,"I am totally in love with this purchase..it is absolutely beautiful on my bedroom wall and Vizo doesn’t disappoint! I had a 32 inch for years and it was still going strong but I wanted to treat myself to something new for my birthday and this checked all the boxes! Set up was easy, and customer support was great!",1
308,8/19/2023,I Love that I can find my streaming Apps right there on the home page.  I like that it has an awesome picture for gaming and Movies and TV Shows. I dislike that it leans forward after you attack the legs. It makes nervous that it might tip over if the fan blows on it.,1
309,7/8/2023,I love this TV.  My only complaint is that you can't remove apps from it. I was having a problem with an app and needed to uninstall and reinstall only to find out that isn't an option without doing a factory reset. That being said I would still purchase this TV.,1
310,7/22/2023,"This is a great TV at an awesome price- a 50 inch high quality brand for just 259 bucks, awesome.  A nice young man delivered the TV within an hour of me making the purchase. We chose to do the setup ourselves and it was very easy. I was very happy to see that it offered Bluetooth for my headphones as well as the older 3.5mm standard plug, so I can also use my older high end wired headphones, NICE.  You can download the 52 page users manual and view it online or print it, and it has multiple languages, with English being the front one,",1
311,10/17/2023,"I have been using this TV for a few months now and am 100% satisified.  I am not a movie buff or audiophile but this TV definitely satisifies my needs.  I have had no problem, fairly user friendly and the picture and sound are as good as I would hope.",1
312,9/23/2023,"Absolutely wonderful product, Good sound, Excellent graphics, Nice comfortable viewing size, Remote could use a redesign, Lite weight, I feel this was a very good buy for the price. I wish they would add a browser feature for direct internet access; That would work very well with the remote voice feature.",1
313,10/17/2023,"I've only had the tv for a couple of weeks, but so far i really like it. really clear and vibrant picture,  the sound is good and very easy set up process. great  price too. Love the whole layout of the apps...very easy and convient. would recommend.",1
314,8/25/2023,"Our previous Vizio lasted for 14 years of non-stop use and was a floor model in the store so when we were needing to replace it we definitely went looking for another Vizio! And we are not disappointed! Quick delivery (came 2 days early), arrived perfectly, much lighter than our old set and was super easy to hang on our previous tv's wall mount with only buying longer screws. The set up was simple along with pairing it to our dish service and we are very pleased with the crisp color, great sound and going from a 55"" to a 65"" how much bigger %26 brighter the picture is! We are extremely happy with the Vizio brand!",1
315,7/14/2023,"I think as hesitent to buy Vizio brand bc working for the cable company know this brand doesnt last long. there weren't a lot of options in this screen size so I want with it. At this price point I'll be surprised if it last 2 years, but it's going to guest bedroom   and won't be used much. It has a beautiful picture and setup was easy.",1
316,9/25/2023,"Got the 55” V-Series on sale at $298 and I have to say that this beats my $400 LG TV in every way except maybe the TV speakers. Even then, the speakers still sound great. The picture and sound quality are both great for movies and gaming. I wouldn't use the TV speakers to play music because the speakers aren't going to give you the performance you'd want for that but regardless, music still does sound decent.

Install was easy and setup was a breeze. The new software update makes the Home Screen look great. Good job Vizio!",1
317,10/5/2023,"Don't understand all of the negative comments. So far it's been a good purchase. If anything changes I will update you. Good price, nice picture, good sound, looks great on the wall. The Dallas Cowboys look great on it. I will update you if anything changes.",1
318,8/7/2023,"When you first turn it on the tv is in demo mode. After completing set up process the picture improves. Smart features are an asset. I can log into my youtube account! 👌
Combined with my ROKU and Directv I have endless channel options. 
I'm glad I opted for the 43"" (bedroom). Not too big yet large enough to enjoy. Picture and sound are very good… granted I use a soundbar and subwoofer.",1
319,7/12/2023,"So far, so AWESOME!!! I love that it's a Smart TV. It has more apps, then most, the price was right, and; it comes with Redbox App, which it definitely a huge benefit, via; most Smart TVs don't come with that app and free live TV (WITH MORE TV PROGRAM OPTIONS)....",1
320,10/5/2023,My sister just bought a house and I'm not one to get her basic gifts. I got her a blender and she was already so ecstatic about that. This can the day after and she was at a loss for words. She hasn't even opened the box and already she's soooooooo happy with it! :),1
321,8/21/2023,"Likes: Great picture clarity. Wide variety of choices without having to have cable. This smart tv let’s you watch channels without having to pay for expensive cable. You just need internet connection. Very simple to set up. 

Dislikes; that o didn’t get one sooner.",1
322,10/5/2023,I bought this tv in a 75 in for myself last year. I went to my parents house and their tv was so small I couldn't see over the wood burning stove so I bought them this tv in a 65in. Now they have a big tv in their living room everyone can see when they come to visit,1
323,7/8/2023,I am sooo happy with this tv!!!! Came on time %26 in perfectly great condition packed very safe. This was so easy to set up ! I am so not into technology at all so I was afraid to get a smart tv.  My son started up it took less than 8 minutes for all the scanning or searches and it automatically recognized our WiFi. I don't see great I wear glasses and being able to say Netflix or prime or Hulu is great. Didn't need to do anything for the voice remote to work. Only improvement would be for the remote to light up but that's not a big deal. The tv is so so nice for 317.00 with tax this 55 inch looks bigger than it is idk if it's bcuz it's in my room but everyone of my kids and grandson thought it was big and my grandsons room has a 70 inch ! ...,1
324,7/14/2023,"I like this TV. We had a bumpy start but not sure if it was new internet service or new TV but since all is good now, I give that a pass. The set up was easy enough after I realized my internet was tweaky. The HD picture is vibrant and sound is great too!! I hope it lasts for only $300",1
325,10/4/2023,"This is a two part review as the product itself was a great quality and we've been really happy upgrading to all Vizios in our home. I do want to say though that the Walmart employees who delivered it, they didn't just knock on the door and drop it. They walked it in the house and placed it in the living room and I send them out with a thank you tip and waters. Could not say how much I appreciated it being a mom at home by myself and having to consider getting that tv up the front steps. Big appreciate for going above and beyond.",1
326,9/15/2023,"The 65"" Smart TV from Vizio is a great item. The picture, speed of actions, price, and being lightweight (wall-mounted) are definitely a plus. My only concern is the smaller size of the remote. Yes, It is a bit slight and because of that it is actually a cumbersome remote to operate. 
The sound is good for a flat-screen TV, however, I ordered the Vizio surround sound system and the sound has intensified the listening enjoyment. I would recommend this product.",1
327,8/18/2023,"I know there are numerous tv brands to choose from that are equally good as the Vizio. However, I've bought and trust the Vizio brand for over 20 years. I have never encountered any issues. The features are fantastic. This tv purchase is actually replacing my older model 65"" Vizio that I've had for over 13 years. No issues with the older model. I'm actually paying it forward and giving it to a friend. She's overjoyed to receive it.",1
328,7/12/2023,"my tv died on the 4th of July weekend.. I ordered this tv the same night, and it was delivered the next morning for me. Excellent packaging, easy to unpack and assemble. No need for a second person. I did all by myself easy peasy. The picture is excellent, easy to set up, and easy to use remote....price is a steal. I highly recommended it.",1
329,3/29/2023,Love the interface of this TV! The only thing I was missing was how to add additional apps. Couldn't figure it out if it is an option. I ended up buying a Roku stick to add for my other network apps that aren't included. This is so much more user friendly than Samsung in my opinion.  Great color and clarity.,1
330,10/7/2023,"Love this TV. It loads up fast, has a bunch of apps already installed, including Chromecast, and you can customize it by adding other apps. The picture is great, and I really love the voice-activated remote control. I got this TV on sale for $398 and couldn't be happier with it.",1
331,9/15/2023,"Very vivid ..lightweight-easy to unbox and setup.
   ps5 games with hdr10 enabled look amazing. 
auto recognized and labels console and firetv. 
Bluetooth to 5.1 system audio has good timing NO delay or lag voice sync. didn't test builtin speakers too much.Seemed a bit flat 
Os kind of laggy vs firetv max.
Overall pleased. showing friend a 4k scene on you tube looked great",1
332,9/18/2023,Was wanting an inexpensive larger screen television. Looked at the Hisense and the Vizio.  Can't address the longevity since I just got it but the quality build and ease of setup put Vizio Head and Shoulders above the hisense. The Hisense legs were plastic that just attached on the outside of the back. The Vizio legs are metal and actually slide up inside the frame of the TV and attach.  To start the Vizio all I had to do was plug in the Amazon Fire stick it automatically connected with our Wi-Fi and within 60 seconds I was ready to watch. The Hisense Roku wanted me to set up a Roku account and jump to a lot of hoops before I could watch TV.  The picture on the Vizio is fantastic and for the extra $20 it was well worth getting the Vizio.,1
333,8/6/2023,"It’s a fine TV. Would be fantastic if it had 120Hz refresh rate, but can’t expect that on a TV at this price point. If you’re a casual TV watcher or like to do basic console gaming, this TV is a great choice. Price seems very reasonable. Picture clarity out of the box is great and the sound from the speakers seems fine. I’d recommend a matching sound bar for better quality audio if this will be your primary TV.",1
334,4/18/2023,Great picture and sound. You can talk to the remote. Love the size.,1
335,4/6/2023,Lightweight and easy set up. Quality for the price.,1
336,2/10/2024,"I like the picture its very clear. It downloads faster than my other 7 year old Vizio, almost twice as fast.",1
337,11/18/2023,"a very nice tv. a bit blurry with fast motion movie scenes, video game play, but no worse than any other 60 hertz",1
338,1/25/2024,I purchased this item at what appeared to be a sale. I am glad that I did. It fits the space perfectly. The picture quality is very good as well.,1
339,2/12/2024,I received my orders in a timely manner although it was temporarily delayed due to unforeseen circumstances. Customer service was polite and helpful,1
340,1/26/2024,the tv shows great color great sound i love everything about it it even has free channels my fav love this vizio television.,1
341,2/14/2024,This is a great tv. I purchased the bundle that came with speaker and sound bar. Great deal!! Vizios are my favorite TVs,1
342,2/5/2024,I liked getting the television delivered a day earlier and at 1pm instead of waiting for the next day for the delivery.,1
343,1/28/2024,"I liked how easy it was to order %26 track the tv, it came 2 days earlier than expected. It was packaged well.  And, easy to set up.",1
344,12/30/2023,I love everything about this tv,1
345,1/26/2024,Awesome TV for the price. Picture is clear and sound is good. I did hook up a sound bar but it's not a necessity.,1
346,1/31/2024,Easy set up better than I expected. Picture shows beautifully sound is excellent is enjoyable altogether.,1
347,2/16/2024,Packaging was great. Simple to set up. Much faster than my old model. Only problem has been I have to turn the volume up much more than my 32”,1
348,2/3/2024,This television has a great picture and vibrant colors. Had all the connections that I needed for devices.,1
349,1/24/2024,"I can't complain, so far so good . Had it for a few weeks and works great especially watching sports .",1
350,2/14/2024,My wife and I love our new tv its an awesome addition to our living room and the price is great considering the size and brand,1
351,1/25/2024,Very light— easy to hang/install on wall mount! Works great! Love the value! Very happy with my purchase!,1
352,1/27/2024,Easy setup and installation. App for phone that can be used as a remote. Love the color and good sound!!! Perfectly happy with this purchase❤️,1
353,1/29/2024,This TV is amazing and just right for our living room! It is perfect for movie night and sport watching!,1
354,2/12/2024,"An amazing TV. Set it up by myself. Plugged it in and it will program itself.  Great price, fast shipping.",1
355,1/27/2024,"i liked the 55 inch so much 🙏 i decided to purchase the 65"" 🥰 couldn't be happier !! Easy setup and picture clear ☺️",1
356,2/17/2024,50 inch delivered straight to my door the next morning and I love my tv its great i love Walmart keep up the good work guys,1
357,12/3/2023,"TV was just what i needed. I upgraded my tv from the 32"" I've had for years.  It is a Vizio also and still in excellent condition. I am pleased with this early Christmas present from me to me!!!",1
358,10/30/2023,"I love my new 64 inch tv.
It looks great on the wall and color quality is beautiful.
Make sure you have enough wall space if mounting, you don't want to over power the Tv on a wall to large or too small.
I am very well pleased.",1
359,11/22/2023,"The picture, sound, and quality are top notch! I love the new Vizio Home Screen and set up was a breeze. Zero regrets on this purchase and would do it again….if I needed another wall-sized TV. ;)",1
360,11/25/2023,"Thank you so much to the staff who delivered our new tv... They were the kindest people, very caring with our tv (package) 
thank you! Happy Holidays 🌲",1
361,12/13/2023,"Beautiful picture and sound....
I bought it to replace the Den/Family room TV and it was perfect...
very easy to setup and had all my favorite apps right on the screen already...
LuvN it!!!",1
362,12/13/2023,"We like the fact that the remote has a mute button, and a closed caption off and on button everything else is pretty much straightforward for modern day smart TV.",1
363,12/7/2023,Pictures are clear and also great for my surround sounds.  All my favorite apps are located on the home screen along with free movies to watch accommodation from Vizio.,1
364,10/26/2023,Graphics are good for a family room. No lag on xbox video features. easy to move and view. Vizio has reliability over the long term. Definitely would like to get the sound bar for increased volume.,1
365,12/1/2023,"I love this tv. Everything looks amazing on it, you can rearrange your apps so you're not clicking forever to get to the ones you want, and it has a very bright and clear picture. Would recommend!",1
366,12/10/2023,"It was time to replace my original Vizio I'd had for almost 15 years so I knew I wanted another and this tv is beautiful, I honestly couldn't be happier! It was an amazing deal for a the size and quality",1
367,12/15/2023,"The pictures are crisp, sharp and clear. The setup was easy and quick. The setup instructions were easy to follow and understand. A definite positive purchase.",1
368,12/2/2023,The Tv is great especially for the price. I love the apps that come preprogrammed on the tv makes it very easy to login in to things like Hulu and Disney. The live features are amazing as well...,1
369,11/30/2023,this is a beautiful tv I bought a tlc and it was so cheap feeling and the wireless stopped working the day after I got it compared to the Visio this thing is very nice I really hope it lasts like my other Visio's. so far its great,1
370,12/22/2023,Delivery guy just delivered the TV and dropped the end of the box on the ground. I personally observed this. Careless! I am out of town and have not checked to see if the TV works or is damaged…,1
371,12/21/2023,The brand is higher quality whatever smart tv size you select.  I have bought 2 for my current place.  Previously I had LG brand.  Won't go back to LG brand.,1
372,12/11/2023,Love Samsung. Had to update as it's not the newest model but works great and a great price. Picture quality is the best and Samsung free tv is a huge plus!,1
373,11/8/2023,I like the clarity of the picture and the fact that all my Vizio TVs can use the same remote.  I don't like how you have to turn the volume way up for it just to be “normal' volume.,1
374,11/29/2023,"Very easy to set up. Did not want to hook up to internet, so this was an easy to follow set up. Would suggest this TV very highly. It has a great picture and sound. I am very pleased with this one.",1
375,12/13/2023,ordered a 75 inch TV and 2 wall brackets and a 4 year warranty and another 75 inch TV 2 days later had to send 1 back 4 pick-ups later finally got it done.,1
376,12/21/2023,Love this tv...i thought our 55 inch was big until this big girl was delivered to us on black friday. My hubby has been eyeing these for the past few years and another steal on black friday...reg 698 sale 248!!!!,1
377,11/13/2023,I love Vizio products. I have two in my home. I'll only purchase Vizio as of now. But I enjoyed the one in my bedroom so much I purchased one for my living room.,1
378,12/2/2023,"This was a quick purchase, my TV in my bedroom went out and it had to be replaced immediately.  Great picture, easy to set up and good price. Win win situation",1
379,11/17/2023,"Clear picture, sound is ok if you turn it up to like 75 but I really love having all of my streaming apps in 1 place %26 my mom enjoys watching the free Vizio TV. Win, win. Easy to navigate %26 simple mapping for features. Works for what we needed.",1
380,12/1/2023,This tv was so easy to set up- the picture and color are excellent. Perfect size- I connected my Apple TV and Roku and all function from same remote without any issues that I have experienced in the past.,1
381,12/12/2023,"Great TV, works good, has all kind of apps already built in. Only issue is the speakers are on the back of the TV. Once mounted to wall makes it hard to hear the TV. I often have to turn volume to 80-100 to hear it.",1
382,11/25/2023,This was my first purchase through the app and it was simple and easy as you may know I've ordered plenty more stuff now because i like how easy the process is.,1
383,12/10/2023,I absolutely love it 💚❤️ I have two and I they are exactly what I needed. The size is perfect for both rooms. They were so easy to install by myself! I highly recommend!,1
384,10/30/2023,"This tv had the best price ever.  I plan to purchase another one around the first of the year. T he color, sound, and size are all great features.  I am super pleased with my purchase.",1
385,12/15/2023,"Great tv and price! Replaced the VIZIO tv I had that was purchased in 2007, which still works and is now in my bedroom. Nothing but exceptional quality with this brand.",1
386,12/14/2023,"Very basic 4K UHD LED TV, but the picture is great. The Vizio platform is okay, but I suggest connecting a Amazon Fire stick or Roku device for more app options.",1
387,11/5/2023,"my TV was delivered without incident and I thank you however I can't set it up because the TV stand I bought from you is sitting on the first floor on assembled, and I thought I paid for assembly.",1
388,12/10/2023,"Vizio is the best TV you can buy, it has the best quality of pictures, andis easy to understand.  we've been having Vizio for years at least 5.  before we had samsung and LG.",1
389,11/7/2023,"I love it. It shows very well, great quality. The remote you have to press the enter button with a little of pressure. But overall great buy. I am glad I did.",1
390,11/29/2023,I liked the vibrant colors but sometimes the voice sounds like it’s in a kettle trying to get out.Not really just kidding you.It really is a very nice tv thank you.,1
391,11/20/2023,I upgraded from a 50 inch to the 65 inch. I live at. I stayed with Vizio because I like the steaming platforms. It fitted my TV holder that I had for the 50 inch.,1
392,11/11/2023,i like the size. was debating on a 50 in. but i didn't want too big of a tv just for tbr bedroom so i went with the 43 and its perfect along woth the performance. always trust vizio tvs,1
393,11/27/2023,"The price was great and the TV met all of my expectations.  The size was perfect, the picture quality is fantastic.  Ordering online was so easy and delivery met my needs and was in time.",1
394,11/27/2023,"Love this tv. It's high quality, has a great picture, and is light. I am a woman of pretty average height, and I hung it on the wall by myself. Great buy!",1
395,12/5/2023,Love the TV. Smart platform is lacking but I find all smart platforms are. I use Roku's anyway. Wider choice of streaming channels. It is a great TV though.,1
396,12/15/2023,The picture quality is awesome. The TV comes with it's own free movies and TV channels because it's a smart TV. The sound is great also. Easy hookup with mounting to the wall.,1
397,12/5/2023,Tv looks great. speakers are actually better than I expected. Colors are great for the price. No blur watching football.  Fast response when changing apps.,1
398,11/26/2023,we love this TV! the picture is super sharp. the price point is a great value for high quality. Cant go wrong with vizio brand. walmarr delivered it even that went very well.,1
399,11/15/2023,As described and arrived quickly. My stepdaughters love candles but it makes me nervous bc sometimes they forget to blow them out. These are amazing and eases my worries too!,1
400,11/16/2023,This Vizio TV is great!  It arrived in great condition and the packaging was very protective.  Setup was simple to and the picture quality and sound is spot on!  I recommend purchasing Vizio when you're shopping for a new TV!,1
401,11/7/2023,it's not a bad tv it the sound a little weak for a big tv hope it gets a update my lg had weak volume when it got a update it was better other than that 💕 it,1
402,12/7/2023,The TV fit great in our space! The internet ether cable  connection was great. We have really enjoyed it for the last two weeks! The football games are outstanding with CBS SEC ESPN and Prime. We have been very pleased.,1
403,12/16/2023,"I have a bedroom with 2 walls of 9' windows and lots of sunshine. This tv has several picture mode setting. For my daytime viewing I use the ""bright"" picture mode and I can enjoy all programs in vivid color despite the direct sunlight!",1
404,11/24/2023,"Was a little worried about getting another Vizio, the first one we had, the sound quit working. We bought a sound bar, still working!  We've had the tv over 10 years!  This new 65 in. Sounds and pictures are great!",1
405,12/8/2023,I love the tv I thought I would be to large for my bedroom but it's actually the perfect size wish it came with higher legs since my bed is 3.5-4 feet high,1
406,11/27/2023,I received an excellent deal my Television also came with an Sound Bar. I enjoy my items. I really lucked out with these 2 items. 2  for 1 deal very unusual.,1
407,12/4/2023,Bought it for my PlayStation and man does it look great. Fantastic price for the holidays but would be worth it at full price. This is the fourth Vizio I have purchased and plan on getting another when this one outlives it’s usefulness.,1
